DOY CYCLE,FCST AHEAD,FCST TEMP,FCST RH,FCST SKYC,FCST WDIR,FCST WSPD,FCST WGST,FCST PPCT,FCST PRCP,FCST SNOW,WX TEMP,WX RH,WX WSPD,WX WGST,WX WDIR,WX UV,WX PRCP,WX RELP
-0.762354,0,1.111,72.0,53.0,310.0,9.26,14.816,0.0,0.0,0.0,0.804,72.814,0.724,1.253,282.0,0.0,0.0,1024.428
-0.762354,1,0.556,72.0,64.0,310.0,9.26,14.816,0.0,0.0,0.0,0.434,74.966,0.085,0.183,205.0,0.0,0.0,1025.24
-0.762354,2,0.556,72.0,75.0,310.0,9.26,14.816,0.0,0.0,0.0,0.261,77.288,0.085,0.244,152.0,0.0,0.0,1025.659
-0.762354,3,0.556,72.0,86.0,310.0,9.26,14.816,0.0,0.0,0.0,0.511,74.814,0.48,0.917,296.0,0.0,0.0,1025.972
-0.762354,4,0.0,75.0,85.0,310.0,9.26,16.668,0.0,0.0,0.0,0.716,72.441,0.914,1.619,266.0,0.0,0.0,1026.329
-0.762354,5,0.0,72.0,83.0,310.0,11.112,16.668,0.0,0.0,0.0,0.664,71.542,0.42,0.794,289.0,0.0,0.0,1026.807
-0.762354,6,-0.556,72.0,76.0,320.0,11.112,16.668,0.0,0.0,0.0,0.526,70.254,1.621,2.413,290.0,0.0,0.0,1026.722
-0.762354,7,-0.556,72.0,69.0,320.0,11.112,18.52,0.0,0.0,0.0,0.572,65.763,1.17,2.016,319.0,0.0,0.0,1026.415
-0.762354,8,-0.556,69.0,61.0,320.0,11.112,18.52,0.0,0.0,0.0,0.336,66.288,1.274,2.047,314.0,0.0,0.0,1026.46
-0.762354,9,-1.111,72.0,51.0,320.0,11.112,18.52,0.0,0.0,0.0,0.273,66.661,1.543,2.327,290.0,0.0,0.0,1027.12
-0.762354,10,-1.667,72.0,40.0,320.0,11.112,16.668,0.0,0.0,0.0,0.137,66.085,1.305,2.077,297.0,0.0,0.0,1027.798
-0.762354,11,-1.667,69.0,30.0,310.0,11.112,16.668,0.0,0.0,0.0,-0.164,66.508,1.017,1.649,308.0,0.0,0.0,1028.28
-0.762354,12,-1.667,66.0,27.0,310.0,11.112,18.52,0.0,0.0,0.0,-0.435,65.017,0.932,1.497,310.0,0.0,0.0,1028.821
-0.762354,13,-0.556,61.0,25.0,310.0,11.112,20.372,0.0,0.0,0.0,-0.509,61.542,1.463,2.382,292.0,0.0,0.0,1029.309
-0.762354,14,0.556,56.0,22.0,310.0,12.964,22.224,0.0,0.0,0.0,0.58,56.627,3.063,4.64,275.0,0.441,0.0,1029.762
-0.762354,15,1.111,51.0,20.0,310.0,14.816,24.076,0.0,0.0,0.0,1.887,48.068,4.247,5.964,282.0,2.542,0.0,1029.71
-0.762354,16,2.222,47.0,17.0,310.0,14.816,25.928,0.0,0.0,0.0,2.56,45.61,3.411,4.999,257.0,2.136,0.0,1029.665
-0.762354,17,2.222,47.0,19.0,300.0,14.816,25.928,0.0,0.0,0.0,3.109,44.932,3.52,5.335,288.0,2.305,0.0,1028.979
-0.762354,18,2.222,50.0,20.0,300.0,14.816,25.928,0.0,0.0,0.0,3.838,43.695,4.18,5.897,266.0,2.203,0.0,1028.203
-0.762354,19,2.778,46.0,22.0,310.0,14.816,24.076,0.0,0.0,0.0,4.08,43.441,3.177,4.713,302.0,1.475,0.0,1027.812
-0.762354,20,2.778,44.0,24.0,310.0,12.964,22.224,0.0,0.0,0.0,5.096,41.305,3.355,5.048,286.0,2.254,0.0,1027.602
-0.762354,21,1.667,47.0,26.0,310.0,11.112,18.52,0.0,0.0,0.0,4.546,41.407,3.056,4.476,279.0,0.407,0.0,1027.919
-0.762354,22,0.556,53.0,30.0,310.0,7.408,12.964,0.0,0.0,0.0,2.945,43.136,2.971,4.28,256.0,0.0,0.0,1028.551
-0.762354,23,-0.556,58.0,35.0,310.0,7.408,11.112,0.0,0.0,0.0,1.725,45.237,0.658,1.069,326.0,0.0,0.0,1029.168
-0.762354,24,-1.111,60.0,47.0,320.0,5.556,9.26,0.0,0.0,0.0,0.229,51.186,0.006,0.031,322.0,0.0,0.0,1029.531
-0.762354,25,-1.667,63.0,51.0,320.0,5.556,9.26,0.0,0.0,0.0,-0.937,57.186,0.0,0.0,322.0,0.0,0.0,1029.922
-0.762354,26,-1.667,60.0,49.0,300.0,5.556,9.26,0.0,0.0,0.0,-1.685,61.644,0.018,0.092,339.0,0.0,0.0,1030.428
-0.762354,27,-2.222,66.0,53.0,300.0,5.556,9.26,0.0,0.0,0.0,-1.973,60.424,0.018,0.031,11.0,0.0,0.0,1030.601
-0.762354,28,-2.778,68.0,58.0,300.0,5.556,9.26,0.0,0.0,0.0,-2.462,61.797,0.024,0.061,9.0,0.0,0.0,1030.771
-0.762354,29,-2.778,65.0,63.0,310.0,5.556,7.408,0.0,0.0,0.0,-1.971,58.0,0.719,1.537,316.0,0.0,0.0,1030.833
-0.762354,30,-2.778,65.0,70.0,310.0,5.556,7.408,0.0,0.0,0.0,,,,,,,,
-0.762354,31,-3.333,68.0,78.0,300.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.762354,32,-3.333,67.0,84.0,300.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.762354,33,-3.333,68.0,88.0,290.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.762354,34,-3.333,68.0,90.0,280.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.762354,35,-3.333,65.0,80.0,290.0,1.852,5.556,11.0,0.0,0.0,,,,,,,,
-0.762354,36,-2.222,63.0,83.0,270.0,1.852,7.408,11.0,0.0,0.0,,,,,,,,
-0.762354,37,-1.111,58.0,87.0,220.0,3.704,7.408,11.0,0.0,0.0,,,,,,,,
-0.762354,38,0.0,56.0,90.0,190.0,3.704,9.26,11.0,0.0,0.0,,,,,,,,
-0.762354,39,0.556,56.0,92.0,190.0,5.556,11.112,11.0,0.0,0.0,,,,,,,,
-0.762354,40,1.111,54.0,94.0,200.0,7.408,12.964,11.0,0.0,0.0,,,,,,,,
-0.762354,41,1.667,54.0,96.0,200.0,7.408,14.816,53.0,0.085,1.27,,,,,,,,
-0.762354,42,1.667,56.0,95.0,200.0,7.408,14.816,53.0,0.085,1.27,,,,,,,,
-0.762354,43,1.667,59.0,94.0,200.0,5.556,12.964,53.0,0.085,1.27,,,,,,,,
-0.762354,44,1.667,61.0,93.0,200.0,5.556,11.112,53.0,0.085,1.27,,,,,,,,
-0.762354,45,1.111,66.0,92.0,190.0,5.556,9.26,53.0,0.085,1.27,,,,,,,,
-0.762354,46,0.556,75.0,92.0,160.0,3.704,7.408,53.0,0.085,1.27,,,,,,,,
-0.762354,47,0.0,81.0,91.0,140.0,3.704,5.556,85.0,0.55,6.773,,,,,,,,
-0.760963,0,0.556,72.0,86.0,310.0,9.26,14.816,0.0,0.0,0.0,0.511,74.814,0.48,0.917,296.0,0.0,0.0,1025.972
-0.760963,1,0.0,75.0,85.0,310.0,9.26,16.668,0.0,0.0,0.0,0.716,72.441,0.914,1.619,266.0,0.0,0.0,1026.329
-0.760963,2,0.0,72.0,83.0,310.0,11.112,16.668,0.0,0.0,0.0,0.664,71.542,0.42,0.794,289.0,0.0,0.0,1026.807
-0.760963,3,-0.556,72.0,76.0,320.0,11.112,16.668,0.0,0.0,0.0,0.526,70.254,1.621,2.413,290.0,0.0,0.0,1026.722
-0.760963,4,-0.556,72.0,69.0,320.0,11.112,18.52,0.0,0.0,0.0,0.572,65.763,1.17,2.016,319.0,0.0,0.0,1026.415
-0.760963,5,-0.556,69.0,61.0,320.0,11.112,18.52,0.0,0.0,0.0,0.336,66.288,1.274,2.047,314.0,0.0,0.0,1026.46
-0.760963,6,-1.111,72.0,51.0,320.0,11.112,18.52,0.0,0.0,0.0,0.273,66.661,1.543,2.327,290.0,0.0,0.0,1027.12
-0.760963,7,-1.667,72.0,40.0,320.0,11.112,16.668,0.0,0.0,0.0,0.137,66.085,1.305,2.077,297.0,0.0,0.0,1027.798
-0.760963,8,-1.667,69.0,30.0,310.0,11.112,16.668,0.0,0.0,0.0,-0.164,66.508,1.017,1.649,308.0,0.0,0.0,1028.28
-0.760963,9,-1.667,66.0,27.0,310.0,11.112,18.52,0.0,0.0,0.0,-0.435,65.017,0.932,1.497,310.0,0.0,0.0,1028.821
-0.760963,10,-0.556,61.0,25.0,310.0,11.112,20.372,0.0,0.0,0.0,-0.509,61.542,1.463,2.382,292.0,0.0,0.0,1029.309
-0.760963,11,0.556,56.0,22.0,310.0,12.964,22.224,0.0,0.0,0.0,0.58,56.627,3.063,4.64,275.0,0.441,0.0,1029.762
-0.760963,12,1.111,51.0,20.0,310.0,14.816,24.076,0.0,0.0,0.0,1.887,48.068,4.247,5.964,282.0,2.542,0.0,1029.71
-0.760963,13,2.222,47.0,17.0,310.0,14.816,25.928,0.0,0.0,0.0,2.56,45.61,3.411,4.999,257.0,2.136,0.0,1029.665
-0.760963,14,2.222,47.0,19.0,300.0,14.816,25.928,0.0,0.0,0.0,3.109,44.932,3.52,5.335,288.0,2.305,0.0,1028.979
-0.760963,15,2.222,50.0,20.0,300.0,14.816,25.928,0.0,0.0,0.0,3.838,43.695,4.18,5.897,266.0,2.203,0.0,1028.203
-0.760963,16,2.778,46.0,22.0,310.0,14.816,24.076,0.0,0.0,0.0,4.08,43.441,3.177,4.713,302.0,1.475,0.0,1027.812
-0.760963,17,2.778,44.0,24.0,310.0,12.964,22.224,0.0,0.0,0.0,5.096,41.305,3.355,5.048,286.0,2.254,0.0,1027.602
-0.760963,18,1.667,47.0,26.0,310.0,11.112,18.52,0.0,0.0,0.0,4.546,41.407,3.056,4.476,279.0,0.407,0.0,1027.919
-0.760963,19,0.556,53.0,30.0,310.0,7.408,12.964,0.0,0.0,0.0,2.945,43.136,2.971,4.28,256.0,0.0,0.0,1028.551
-0.760963,20,-0.556,58.0,35.0,310.0,7.408,11.112,0.0,0.0,0.0,1.725,45.237,0.658,1.069,326.0,0.0,0.0,1029.168
-0.760963,21,-1.111,60.0,47.0,320.0,5.556,9.26,0.0,0.0,0.0,0.229,51.186,0.006,0.031,322.0,0.0,0.0,1029.531
-0.760963,22,-1.667,63.0,51.0,320.0,5.556,9.26,0.0,0.0,0.0,-0.937,57.186,0.0,0.0,322.0,0.0,0.0,1029.922
-0.760963,23,-1.667,60.0,49.0,300.0,5.556,9.26,0.0,0.0,0.0,-1.685,61.644,0.018,0.092,339.0,0.0,0.0,1030.428
-0.760963,24,-2.222,66.0,53.0,300.0,5.556,9.26,0.0,0.0,0.0,-1.973,60.424,0.018,0.031,11.0,0.0,0.0,1030.601
-0.760963,25,-2.778,68.0,58.0,300.0,5.556,9.26,0.0,0.0,0.0,-2.462,61.797,0.024,0.061,9.0,0.0,0.0,1030.771
-0.760963,26,-2.778,65.0,63.0,310.0,5.556,7.408,0.0,0.0,0.0,-1.963,57.943,0.729,1.545,316.0,0.0,0.0,1030.835
-0.760963,27,-2.778,65.0,70.0,310.0,5.556,7.408,0.0,0.0,0.0,,,,,,,,
-0.760963,28,-3.333,68.0,78.0,300.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.760963,29,-3.333,67.0,84.0,300.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.760963,30,-3.333,68.0,88.0,290.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.760963,31,-3.333,68.0,90.0,280.0,3.704,7.408,0.0,0.0,0.0,,,,,,,,
-0.760963,32,-3.333,65.0,80.0,290.0,1.852,5.556,11.0,0.0,0.0,,,,,,,,
-0.760963,33,-2.222,63.0,83.0,270.0,1.852,7.408,11.0,0.0,0.0,,,,,,,,
-0.760963,34,-1.111,58.0,87.0,220.0,3.704,7.408,11.0,0.0,0.0,,,,,,,,
-0.760963,35,0.0,56.0,90.0,190.0,3.704,9.26,11.0,0.0,0.0,,,,,,,,
-0.760963,36,0.556,56.0,92.0,190.0,5.556,11.112,11.0,0.0,0.0,,,,,,,,
-0.760963,37,1.111,54.0,94.0,200.0,7.408,12.964,11.0,0.0,0.0,,,,,,,,
-0.760963,38,1.667,54.0,96.0,200.0,7.408,14.816,53.0,0.085,1.27,,,,,,,,
-0.760963,39,1.667,56.0,95.0,200.0,7.408,14.816,53.0,0.085,1.27,,,,,,,,
-0.760963,40,1.667,59.0,94.0,200.0,5.556,12.964,53.0,0.085,1.27,,,,,,,,
-0.760963,41,1.667,61.0,93.0,200.0,5.556,11.112,53.0,0.085,1.27,,,,,,,,
-0.760963,42,1.111,66.0,92.0,190.0,5.556,9.26,53.0,0.085,1.27,,,,,,,,
-0.760963,43,0.556,75.0,92.0,160.0,3.704,7.408,53.0,0.085,1.27,,,,,,,,
-0.760963,44,0.0,81.0,91.0,140.0,3.704,5.556,85.0,0.55,6.773,,,,,,,,
-0.760963,45,0.0,81.0,91.0,130.0,3.704,5.556,85.0,0.55,6.773,,,,,,,,
-0.760963,46,-0.556,88.0,92.0,100.0,3.704,5.556,85.0,0.55,6.773,,,,,,,,
-0.760963,47,-0.556,88.0,92.0,80.0,3.704,7.408,85.0,0.55,6.773,,,,,,,,
-0.759569,0,-0.556,72.0,78.0,320.0,9.26,20.372,0.0,0.0,0.0,0.526,70.254,1.621,2.413,290.0,0.0,0.0,1026.722
-0.759569,1,-0.556,72.0,75.0,330.0,9.26,20.372,0.0,0.0,0.0,0.572,65.763,1.17,2.016,319.0,0.0,0.0,1026.415
-0.759569,2,-0.556,69.0,68.0,330.0,9.26,20.372,0.0,0.0,0.0,0.336,66.288,1.274,2.047,314.0,0.0,0.0,1026.46
-0.759569,3,-1.111,69.0,54.0,330.0,9.26,20.372,0.0,0.0,0.0,0.273,66.661,1.543,2.327,290.0,0.0,0.0,1027.12
-0.759569,4,-1.111,66.0,39.0,330.0,9.26,20.372,0.0,0.0,0.0,0.137,66.085,1.305,2.077,297.0,0.0,0.0,1027.798
-0.759569,5,-1.667,69.0,23.0,330.0,9.26,20.372,0.0,0.0,0.0,-0.164,66.508,1.017,1.649,308.0,0.0,0.0,1028.28
-0.759569,6,-1.111,63.0,15.0,330.0,9.26,20.372,0.0,0.0,0.0,-0.435,65.017,0.932,1.497,310.0,0.0,0.0,1028.821
-0.759569,7,0.0,56.0,11.0,330.0,11.112,20.372,0.0,0.0,0.0,-0.509,61.542,1.463,2.382,292.0,0.0,0.0,1029.309
-0.759569,8,0.556,53.0,11.0,320.0,11.112,18.52,0.0,0.0,0.0,0.58,56.627,3.063,4.64,275.0,0.441,0.0,1029.762
-0.759569,9,1.111,51.0,12.0,310.0,12.964,20.372,0.0,0.0,0.0,1.887,48.068,4.247,5.964,282.0,2.542,0.0,1029.71
-0.759569,10,2.222,45.0,11.0,310.0,12.964,22.224,0.0,0.0,0.0,2.56,45.61,3.411,4.999,257.0,2.136,0.0,1029.665
-0.759569,11,2.778,44.0,13.0,310.0,14.816,24.076,0.0,0.0,0.0,3.109,44.932,3.52,5.335,288.0,2.305,0.0,1028.979
-0.759569,12,2.778,44.0,17.0,310.0,14.816,24.076,0.0,0.0,0.0,3.838,43.695,4.18,5.897,266.0,2.203,0.0,1028.203
-0.759569,13,3.333,40.0,16.0,310.0,14.816,24.076,0.0,0.0,0.0,4.08,43.441,3.177,4.713,302.0,1.475,0.0,1027.812
-0.759569,14,3.333,40.0,16.0,310.0,14.816,25.928,0.0,0.0,0.0,5.096,41.305,3.355,5.048,286.0,2.254,0.0,1027.602
-0.759569,15,2.222,43.0,18.0,310.0,12.964,24.076,0.0,0.0,0.0,4.546,41.407,3.056,4.476,279.0,0.407,0.0,1027.919
-0.759569,16,1.667,45.0,23.0,320.0,9.26,16.668,0.0,0.0,0.0,2.945,43.136,2.971,4.28,256.0,0.0,0.0,1028.551
-0.759569,17,-0.556,58.0,27.0,320.0,9.26,12.964,0.0,0.0,0.0,1.725,45.237,0.658,1.069,326.0,0.0,0.0,1029.168
-0.759569,18,-1.111,60.0,27.0,320.0,7.408,12.964,0.0,0.0,0.0,0.229,51.186,0.006,0.031,322.0,0.0,0.0,1029.531
-0.759569,19,-1.667,63.0,20.0,320.0,7.408,12.964,0.0,0.0,0.0,-0.937,57.186,0.0,0.0,322.0,0.0,0.0,1029.922
-0.759569,20,-1.667,60.0,16.0,310.0,7.408,12.964,0.0,0.0,0.0,-1.685,61.644,0.018,0.092,339.0,0.0,0.0,1030.428
-0.759569,21,-2.222,66.0,16.0,310.0,7.408,12.964,0.0,0.0,0.0,-1.973,60.424,0.018,0.031,11.0,0.0,0.0,1030.601
-0.759569,22,-2.778,68.0,21.0,320.0,5.556,12.964,0.0,0.0,0.0,-2.462,61.797,0.024,0.061,9.0,0.0,0.0,1030.771
-0.759569,23,-2.778,65.0,29.0,310.0,5.556,11.112,0.0,0.0,0.0,-1.963,57.943,0.729,1.545,316.0,0.0,0.0,1030.835
-0.759569,24,-2.778,65.0,31.0,310.0,5.556,9.26,0.0,0.0,0.0,,,,,,,,
-0.759569,25,-3.333,68.0,39.0,310.0,5.556,9.26,0.0,0.0,0.0,,,,,,,,
-0.759569,26,-3.333,67.0,49.0,310.0,5.556,7.408,0.0,0.0,0.0,,,,,,,,
-0.759569,27,-3.333,68.0,56.0,310.0,3.704,5.556,0.0,0.0,0.0,,,,,,,,
-0.759569,28,-3.333,68.0,69.0,310.0,3.704,5.556,0.0,0.0,0.0,,,,,,,,
-0.759569,29,-3.333,65.0,80.0,290.0,1.852,5.556,11.0,0.0,0.0,,,,,,,,
-0.759569,30,-2.222,63.0,83.0,270.0,1.852,7.408,11.0,0.0,0.0,,,,,,,,
-0.759569,31,-1.111,58.0,87.0,220.0,3.704,7.408,11.0,0.0,0.0,,,,,,,,
-0.759569,32,0.0,56.0,90.0,190.0,3.704,9.26,11.0,0.0,0.0,,,,,,,,
-0.759569,33,0.556,56.0,92.0,190.0,5.556,11.112,11.0,0.0,0.0,,,,,,,,
-0.759569,34,1.111,54.0,94.0,200.0,7.408,12.964,11.0,0.0,0.0,,,,,,,,
-0.759569,35,1.667,54.0,96.0,200.0,7.408,14.816,53.0,0.085,1.27,,,,,,,,
-0.759569,36,1.667,56.0,95.0,200.0,7.408,14.816,53.0,0.085,1.27,,,,,,,,
-0.759569,37,1.667,59.0,94.0,200.0,5.556,12.964,53.0,0.085,1.27,,,,,,,,
-0.759569,38,1.667,61.0,93.0,200.0,5.556,11.112,53.0,0.085,1.27,,,,,,,,
-0.759569,39,1.111,66.0,92.0,190.0,5.556,9.26,53.0,0.085,1.27,,,,,,,,
-0.759569,40,0.556,75.0,92.0,160.0,3.704,7.408,53.0,0.085,1.27,,,,,,,,
-0.759569,41,0.0,81.0,91.0,140.0,3.704,5.556,85.0,0.55,6.773,,,,,,,,
-0.759569,42,0.0,81.0,91.0,130.0,3.704,5.556,85.0,0.55,6.773,,,,,,,,
-0.759569,43,-0.556,88.0,92.0,100.0,3.704,5.556,85.0,0.55,6.773,,,,,,,,
-0.759569,44,-0.556,88.0,92.0,80.0,3.704,7.408,85.0,0.55,6.773,,,,,,,,
-0.759569,45,-0.556,88.0,92.0,70.0,3.704,7.408,85.0,0.55,6.773,,,,,,,,
-0.759569,46,-1.111,92.0,93.0,60.0,5.556,9.26,85.0,0.55,6.773,,,,,,,,
-0.759569,47,-1.111,92.0,93.0,50.0,5.556,9.26,71.0,0.339,3.81,,,,,,,,
-0.758638,0,-0.556,69.0,68.0,330.0,9.26,20.372,4.0,0.0,0.0,0.336,66.288,1.274,2.047,314.0,0.0,0.0,1026.46
-0.758638,1,-1.111,66.0,54.0,330.0,9.26,20.372,1.0,0.0,0.0,0.273,66.661,1.543,2.327,290.0,0.0,0.0,1027.12
-0.758638,2,-1.667,66.0,39.0,330.0,9.26,20.372,1.0,0.0,0.0,0.137,66.085,1.305,2.077,297.0,0.0,0.0,1027.798
-0.758638,3,-1.111,66.0,23.0,330.0,9.26,20.372,1.0,0.0,0.0,-0.164,66.508,1.017,1.649,308.0,0.0,0.0,1028.28
-0.758638,4,-1.111,66.0,15.0,330.0,9.26,20.372,0.0,0.0,0.0,-0.435,65.017,0.932,1.497,310.0,0.0,0.0,1028.821
-0.758638,5,0.0,61.0,11.0,330.0,11.112,20.372,0.0,0.0,0.0,-0.509,61.542,1.463,2.382,292.0,0.0,0.0,1029.309
-0.758638,6,1.111,56.0,11.0,320.0,11.112,18.52,0.0,0.0,0.0,0.58,56.627,3.063,4.64,275.0,0.441,0.0,1029.762
-0.758638,7,1.667,54.0,12.0,310.0,12.964,20.372,0.0,0.0,0.0,1.887,48.068,4.247,5.964,282.0,2.542,0.0,1029.71
-0.758638,8,2.222,50.0,11.0,310.0,12.964,22.224,0.0,0.0,0.0,2.56,45.61,3.411,4.999,257.0,2.136,0.0,1029.665
-0.758638,9,2.778,46.0,13.0,310.0,14.816,24.076,0.0,0.0,0.0,3.109,44.932,3.52,5.335,288.0,2.305,0.0,1028.979
-0.758638,10,3.333,44.0,17.0,310.0,14.816,24.076,0.0,0.0,0.0,3.838,43.695,4.18,5.897,266.0,2.203,0.0,1028.203
-0.758638,11,3.889,40.0,16.0,310.0,14.816,24.076,0.0,0.0,0.0,4.08,43.441,3.177,4.713,302.0,1.475,0.0,1027.812
-0.758638,12,3.889,40.0,16.0,310.0,14.816,25.928,0.0,0.0,0.0,5.096,41.305,3.355,5.048,286.0,2.254,0.0,1027.602
-0.758638,13,2.778,44.0,18.0,310.0,12.964,24.076,0.0,0.0,0.0,4.546,41.407,3.056,4.476,279.0,0.407,0.0,1027.919
